transaction_id,user_id,timestamp,category,merchant,amount,payment_mode,note,reckless
TXN05810,U002,2025-02-27 04:10:10,Travel,"Bell, Ballard and Carpenter",1143.34,Card,Emotional purchase: tablet,0
TXN05811,U070,2025-10-10 11:02:20,Entertainment,Yates-Patterson,786.75,Card,Saved money by avoiding Shopping,0
TXN05812,U046,2025-02-18 09:06:25,Shopping,Robinson-Powers,1488.79,Card,Bought extra Medical,1
TXN05813,U077,2025-06-03 06:46:08,Medical,Collier-Winters,1329.03,Card,Purchased tablet for daily use,0
TXN05814,U022,2025-07-25 06:33:24,Medical,Williams LLC,1562.03,Card,Splurged on Nike,0
TXN05815,U035,2025-07-07 17:19:11,Entertainment,Ford-Hunt,833.19,Card,Medical groceries expense,0
TXN05816,U054,2025-02-20 00:32:56,Entertainment,Davis Inc,653.78,UPI,Overordered biryani,0
TXN05817,U057,2025-10-28 16:04:37,Food,"Mays, James and White",143.53,UPI,Saved money by avoiding Travel,0
TXN05818,U022,2025-03-03 04:15:52,Travel,Deleon-Robinson,1679.26,Card,Bought shoes on impulse,1
TXN05819,U079,2025-05-12 07:13:24,Bills,Acevedo Group,967.92,Card,Household necessity: shoes,0
TXN05820,U017,2025-11-01 04:15:21,Food,"Wilkinson, Perry and Adkins",1472.85,Card,Extra subscription to Prime Video,1
TXN05821,U025,2025-08-23 19:31:29,Travel,"Ramos, Craig and Brooks",1378.21,Card,Binge spending on Travel,1
TXN05822,U011,2025-03-08 03:27:44,Travel,Martin-Rodriguez,783.07,Card,Drunk ordered groceries,1
TXN05823,U095,2025-09-01 23:37:49,Shopping,"Bailey, Faulkner and Becker",1531.16,Card,Extra subscription to Spotify,0
TXN05824,U049,2025-09-01 07:44:12,Entertainment,Cunningham-Stanley,646.34,Card,Overordered biryani,0
TXN05825,U047,2025-03-27 10:11:59,Medical,Clark Ltd,479.82,Card,Paid monthly rent,0
TXN05826,U076,2025-09-25 05:35:00,Shopping,"Miller, Moore and Gomez",1088.06,UPI,Binge spending on Entertainment,0
TXN05827,U046,2025-09-23 03:26:35,Travel,"Merritt, Cunningham and Williams",1382.18,Card,Extra subscription to Prime Video,0
TXN05828,U040,2025-10-14 16:41:41,Shopping,Ray Ltd,1182.57,UPI,Monthly spend on Travel,0
TXN05829,U007,2025-01-10 04:59:08,Shopping,Hall LLC,425.87,UPI,Splurged on Nike,1
TXN05830,U065,2025-04-29 19:01:15,Bills,"Travis, Alvarez and Romero",837.6,Card,Saved money by avoiding Bills,0
TXN05831,U064,2025-05-02 22:28:03,Shopping,Parker and Sons,1450.55,Card,Splurged on Amazon,1
TXN05832,U088,2025-09-28 18:18:03,Bills,"Baker, Brown and Nelson",1047.36,Card,Bought pasta with friends,0
TXN05833,U008,2025-07-21 04:12:19,Entertainment,Harris and Sons,1494.51,UPI,Purchased gym membership for daily use,0
TXN05834,U068,2025-02-15 18:00:14,Entertainment,"Smith, Mcdaniel and Martinez",321.93,UPI,Couldn't resist shoes,1
TXN05835,U038,2025-08-05 10:12:10,Shopping,Ayala-Bentley,1305.42,Card,Emotional purchase: headphones,1
TXN05836,U073,2025-02-25 15:46:28,Food,"Jordan, Jones and Brown",804.83,UPI,Spent on Entertainment weekend outing,0
TXN05837,U095,2025-10-22 13:41:46,Travel,"Thompson, Jacobs and Green",296.54,UPI,Shopping spree for headphones,0
TXN05838,U049,2025-06-30 05:16:31,Bills,Lopez LLC,1200.73,UPI,Drunk ordered shirt,1
TXN05839,U092,2025-09-22 09:03:49,Food,"Thompson, Moore and Gross",323.87,Card,Overordered burger,0
TXN05840,U025,2025-03-16 08:53:39,Shopping,"Martinez, Taylor and Hansen",669.09,Card,Binge spending on Entertainment,0
TXN05841,U061,2025-01-08 04:02:18,Shopping,Hunter-Castillo,444.57,UPI,Spent on Shopping weekend outing,0
TXN05842,U062,2025-09-25 16:11:35,Food,"Mack, Rogers and Pruitt",1309.13,UPI,Planned buy: gym membership,0
TXN05843,U044,2025-06-20 02:19:46,Bills,Byrd Group,763.77,UPI,Invested in groceries,1
TXN05844,U094,2025-08-29 09:35:22,Food,Banks Group,565.67,UPI,Bought sandwich with friends,0
TXN05845,U064,2025-07-11 06:42:56,Shopping,Baker-Aguilar,430.73,Card,Couldn't resist pizza,0
TXN05846,U056,2025-05-14 06:47:33,Shopping,"Davis, Cobb and Williams",1124.5,UPI,Monthly spend on Travel,1
TXN05847,U074,2025-05-10 17:00:11,Medical,"Hudson, Payne and Mccoy",661.45,Card,Medical pizza expense,1
TXN05848,U019,2025-08-12 14:44:54,Bills,"Wilkerson, Crawford and Curtis",272.45,UPI,Saved money by avoiding Shopping,0
TXN05849,U010,2025-05-01 16:56:50,Medical,"Obrien, Torres and Jensen",829.88,Card,Paid Shopping bill,0
TXN05850,U094,2025-08-17 13:23:48,Medical,Cruz Group,685.48,Card,Bought sandwich with friends,0
TXN05851,U082,2025-10-27 13:12:55,Medical,Johnston-Dawson,921.64,UPI,Purchased movie ticket for daily use,0
TXN05852,U056,2025-08-17 12:51:37,Shopping,"Carter, Lopez and Wright",970.88,UPI,Regular shoes purchase,0
TXN05853,U009,2025-02-25 07:36:43,Travel,Davis LLC,122.81,Card,Spent on Entertainment weekend outing,0
TXN05854,U065,2025-02-17 13:30:15,Travel,"Rivera, Fischer and Ramirez",432.88,UPI,Medical pizza expense,0
TXN05855,U092,2025-01-26 13:40:29,Shopping,Mitchell and Sons,1424.85,Card,Splurged on Zara,0
TXN05856,U018,2025-09-23 22:31:35,Bills,Obrien LLC,1004.64,UPI,Gifted gym membership to friend,1
TXN05857,U089,2025-10-22 05:24:22,Food,Smith-Watson,845.28,Card,Regular shoes purchase,0
TXN05858,U081,2025-07-23 09:16:18,Entertainment,Montgomery-Holland,520.33,Card,Casual Medical expense,1
TXN05859,U089,2025-07-31 20:21:02,Shopping,Vaughn Ltd,549.05,Card,Casual Food expense,0
TXN05860,U040,2025-02-07 14:38:49,Entertainment,Ross PLC,1439.24,Card,Regular earphones purchase,0
TXN05861,U067,2025-03-27 09:09:37,Entertainment,Bauer PLC,1305.9,UPI,Regular subscription purchase,0
TXN05862,U084,2025-02-17 02:12:21,Food,Reed-Davila,233.86,UPI,Gifted movie ticket to friend,1
TXN05863,U053,2025-11-08 07:46:57,Bills,Brown and Sons,212.56,UPI,Gifted snacks to friend,0
TXN05864,U028,2025-07-17 07:01:33,Shopping,Wallace Inc,514.69,Card,Extra subscription to Hotstar,0
TXN05865,U077,2025-08-16 10:11:31,Shopping,Cortez-Hunt,226.78,Card,Bought coffee with friends,1
TXN05866,U009,2025-04-13 22:12:55,Medical,"Calderon, Adams and Patterson",1299.77,UPI,Bought burger with friends,1
TXN05867,U059,2025-03-13 21:49:46,Food,Pugh-Hodges,888.03,Card,Bought groceries on impulse,1
TXN05868,U068,2025-04-09 08:39:30,Food,Ford-Villanueva,1444.14,UPI,Splurged on Swiggy,0
TXN05869,U044,2025-04-26 21:26:50,Bills,"Perez, Phillips and Hensley",524.33,Card,Saved money by avoiding Food,0
TXN05870,U009,2025-08-11 12:11:01,Entertainment,George Inc,1384.95,UPI,Monthly spend on Entertainment,0
TXN05871,U013,2025-10-23 11:15:38,Shopping,Schmidt-Henry,1381.46,UPI,Planned buy: pizza,0
TXN05872,U081,2025-06-07 14:13:23,Shopping,Ferguson and Sons,1393.46,UPI,Regular shirt purchase,1
TXN05873,U088,2025-02-10 15:16:10,Travel,"Marshall, Moody and Hutchinson",795.99,UPI,Spent on Travel weekend outing,0
TXN05874,U045,2025-11-08 08:37:24,Food,Allen and Sons,891.22,Card,Gifted pizza to friend,0
TXN05875,U002,2025-03-13 03:03:10,Entertainment,Williams PLC,906.2,Card,Late-night burger order,1
TXN05876,U023,2025-07-23 01:03:27,Medical,"Davila, Warner and Chambers",945.03,UPI,Paid monthly rent,0
TXN05877,U044,2025-08-01 19:57:36,Shopping,Jackson-Hernandez,505.9,Card,Invested in snacks,0
TXN05878,U002,2025-01-15 19:44:30,Shopping,Jarvis-Benton,1899.31,Card,Couldn't resist headphones,0
TXN05879,U055,2025-06-11 21:53:22,Travel,Parks-Blake,1387.63,Card,Random gym membership buy,1
TXN05880,U033,2025-06-11 14:49:31,Shopping,Snyder Ltd,223.98,Card,Purchased movie ticket for daily use,0
TXN05881,U086,2025-03-19 02:31:48,Travel,Green Group,599.29,UPI,Bought burger with friends,0
TXN05882,U083,2025-07-14 00:11:15,Travel,Sharp-Perez,1752.92,Card,Bought gym membership on impulse,1
TXN05883,U003,2025-10-28 07:17:57,Bills,Johnson-Howard,1944.29,UPI,Binge spending on Medical,1
TXN05884,U049,2025-05-30 07:39:40,Food,Thompson-Jenkins,1702.27,UPI,Bought gym membership on impulse,1
TXN05885,U079,2025-09-21 17:05:12,Bills,Russell-Page,378.18,Card,Saved money by avoiding Shopping,0
TXN05886,U038,2025-04-03 04:32:14,Shopping,Todd Inc,447.2,UPI,Late-night ice cream order,1
TXN05887,U045,2025-05-21 13:00:51,Medical,Patton-Mccullough,634.16,Card,Spent on Entertainment weekend outing,1
TXN05888,U080,2025-10-10 08:15:00,Bills,Johnson-Smith,765.54,Card,Spent on Travel weekend outing,1
TXN05889,U033,2025-05-07 00:34:13,Travel,"Nichols, Baker and Finley",1203.58,Card,Bought sandwich with friends,0
TXN05890,U015,2025-03-12 23:28:43,Food,Sanchez Ltd,1154.16,Card,Bought shoes on impulse,0
TXN05891,U012,2025-08-11 14:46:49,Shopping,Schneider-Fleming,1286.57,Card,Casual Shopping expense,1
TXN05892,U024,2025-05-21 09:18:58,Travel,"Patrick, Sanders and Woods",573.63,Card,Splurged on Nike,1
TXN05893,U063,2025-06-20 07:15:15,Medical,Boone-Santiago,906.58,UPI,Household necessity: pizza,0
TXN05894,U089,2025-07-11 04:14:24,Food,Smith-Wilson,649.97,Card,Regular groceries purchase,0
TXN05895,U040,2025-09-15 08:03:11,Food,"Morrow, Williams and Thompson",187.58,Card,Spent on Travel weekend outing,0
TXN05896,U061,2025-03-06 06:25:27,Food,"Santos, Brown and Thomas",469.25,Card,Monthly spend on Food,1
TXN05897,U036,2025-07-28 23:04:02,Shopping,"Gallagher, Odonnell and Hicks",1262.73,UPI,Binge spending on Food,0
TXN05898,U041,2025-07-03 23:53:53,Shopping,Keller-Blevins,619.26,Card,Paid monthly rent,0
TXN05899,U062,2025-03-01 18:07:19,Entertainment,Salazar-Carpenter,1355.67,UPI,Bought biryani with friends,0
TXN05900,U026,2025-09-13 08:33:31,Food,Dominguez Inc,335.1,UPI,Bought subscription on impulse,0
TXN05901,U050,2025-06-14 14:02:35,Entertainment,Harris-Weeks,1127.73,UPI,Planned buy: movie ticket,0
TXN05902,U082,2025-03-28 20:00:10,Food,"Mata, Hanson and Bell",471.38,UPI,Monthly spend on Medical,1
TXN05903,U074,2025-06-28 18:36:10,Bills,Thompson PLC,222.31,Card,Essential Shopping payment,0
TXN05904,U017,2025-07-03 12:43:57,Food,"Sanchez, Colon and Adams",947.71,UPI,Couldn't resist groceries,1
TXN05905,U075,2025-05-29 09:15:39,Food,"Nichols, Calderon and Johnson",1424.99,Card,Splurged on Amazon,1
TXN05906,U065,2025-07-28 13:09:51,Bills,"Gray, Garner and Christensen",516.1,Card,Invested in pizza,0
TXN05907,U045,2025-02-13 08:58:34,Entertainment,"Burton, Davies and Nguyen",1085.93,UPI,Planned buy: shoes,0
TXN05908,U029,2025-08-28 15:57:45,Entertainment,"Clark, Ellis and Barker",862.41,UPI,Random tablet buy,0
TXN05909,U002,2025-03-06 08:18:18,Food,Jordan-Thompson,1886.86,Card,Shopping spree for gym membership,1
TXN05910,U023,2025-05-29 06:00:14,Food,Leblanc-Adams,224.19,Card,Medical subscription expense,1
TXN05911,U040,2025-03-19 00:13:59,Food,Hernandez-Roberts,604.04,UPI,Gifted shoes to friend,0
TXN05912,U069,2025-10-01 06:51:54,Bills,Contreras-Vaughn,1098.11,UPI,Gifted tablet to friend,0
TXN05913,U029,2025-05-25 04:32:45,Travel,"Moore, Roach and Flores",561.84,UPI,Extra subscription to Netflix,1
TXN05914,U019,2025-08-30 22:22:50,Food,"Smith, Villegas and Rogers",68.66,UPI,Bought insurance for shoes,1
TXN05915,U049,2025-04-26 13:08:58,Shopping,"Campbell, Clark and Stone",805.96,Card,Emotional purchase: shirt,1
TXN05916,U100,2025-04-07 18:22:30,Entertainment,Perez LLC,371.69,Card,Bought insurance for groceries,0
TXN05917,U033,2025-09-10 15:32:35,Entertainment,"Young, Webb and Meyer",1170.46,Card,Regular pizza purchase,0
TXN05918,U074,2025-06-22 07:32:44,Medical,Alvarado-Long,388.65,UPI,Medical subscription expense,0
TXN05919,U026,2025-05-07 20:20:20,Food,Ford and Sons,842.79,UPI,Drunk ordered gym membership,1
TXN05920,U071,2025-02-11 01:56:01,Bills,"Durham, Campbell and Chase",828.77,Card,Monthly spend on Shopping,0
TXN05921,U088,2025-03-29 14:37:16,Shopping,"Lawrence, Stokes and Rodriguez",139.86,UPI,Casual Entertainment expense,0
TXN05922,U089,2025-08-07 07:51:51,Travel,Hernandez-May,480.51,UPI,Monthly spend on Medical,0
TXN05923,U006,2025-02-09 19:53:54,Bills,"Austin, Nelson and Perez",493.12,Card,Recharged utility Zomato Gold,0
TXN05924,U054,2025-03-28 08:16:07,Food,Kaiser Group,1767.21,UPI,Bought pizza on impulse,1
TXN05925,U093,2025-03-15 09:01:50,Food,Morales PLC,1035.18,Card,Bought burger with friends,0
TXN05926,U039,2025-02-07 01:24:41,Entertainment,"Stevens, Vargas and Perkins",782.19,Card,Regular earphones purchase,0
TXN05927,U043,2025-04-27 00:59:05,Bills,Taylor Group,768.38,Card,Medical tablet expense,0
TXN05928,U049,2025-02-10 06:19:32,Travel,Dunn-Lawson,1578.22,UPI,Binge spending on Medical,1
TXN05929,U028,2025-01-04 02:54:25,Food,Mitchell Inc,1768.79,UPI,Late-night ice cream order,1
TXN05930,U019,2025-10-05 17:37:07,Medical,Rowland Group,133.49,Card,Recharged utility Netflix,0
TXN05931,U012,2025-03-20 11:25:11,Medical,"Taylor, Morales and Lindsey",701.2,UPI,Casual Bills expense,0
TXN05932,U083,2025-06-28 21:54:42,Shopping,Dean-Mann,1913.16,Card,Bought movie ticket on impulse,0
TXN05933,U088,2025-08-31 02:09:02,Shopping,Barnes PLC,249.91,Card,Spent on Food weekend outing,0
TXN05934,U057,2025-04-23 18:35:32,Bills,Kim Ltd,219.5,UPI,Essential Medical payment,0
TXN05935,U070,2025-02-05 11:57:02,Bills,Black-Watson,704.76,Card,Recharged utility Hotstar,0
TXN05936,U017,2025-04-13 13:53:50,Travel,Jensen LLC,1771.86,UPI,Bought extra Food,0
TXN05937,U049,2025-11-07 09:44:01,Food,"Harris, Jackson and Swanson",1361.7,Card,Late-night sandwich order,1
TXN05938,U011,2025-10-28 10:21:45,Bills,Moody-Jones,1948.3,UPI,Random pizza buy,1
TXN05939,U075,2025-01-16 16:49:52,Shopping,Odom Ltd,746.16,Card,Couldn't resist movie ticket,1
TXN05940,U022,2025-06-24 23:02:45,Shopping,Diaz Inc,1811.97,UPI,Extra subscription to Spotify,1
TXN05941,U077,2025-10-16 08:05:00,Medical,"Roy, White and Martinez",122.74,UPI,Bought biryani with friends,0
TXN05942,U061,2025-03-17 12:28:37,Travel,"Scott, Campbell and Wong",509.6,Card,Planned buy: headphones,0
TXN05943,U054,2025-05-28 14:08:32,Medical,Figueroa Ltd,840.78,UPI,Overordered sandwich,1
TXN05944,U030,2025-03-25 04:50:29,Food,"Christensen, Whitney and Lawson",1668.14,Card,Binge spending on Travel,1
TXN05945,U019,2025-02-10 19:55:01,Bills,Hull-Morales,733.11,UPI,Recharged utility Netflix,0
TXN05946,U071,2025-04-05 05:26:17,Entertainment,Odom-George,1480.79,Card,Monthly spend on Food,0
TXN05947,U091,2025-09-12 09:52:14,Food,Thomas LLC,1080.58,UPI,Purchased pizza for daily use,1
TXN05948,U090,2025-05-05 17:21:16,Shopping,"Cunningham, Summers and Paul",753.85,UPI,Spent on Entertainment weekend outing,0
TXN05949,U095,2025-07-05 10:11:29,Shopping,Silva-Combs,801.6,UPI,Drunk ordered tablet,1
TXN05950,U029,2025-03-30 20:00:40,Food,Velez Inc,830.74,Card,Bought extra Travel,1
TXN05951,U074,2025-10-11 06:18:41,Medical,Diaz LLC,660.56,Card,Saved money by avoiding Travel,0
TXN05952,U067,2025-10-17 09:54:26,Shopping,"Roy, Nicholson and Warner",903.15,UPI,Purchased earphones for daily use,0
TXN05953,U078,2025-09-29 10:07:27,Food,"Adams, Neal and Jones",375.19,Card,Drunk ordered earphones,0
TXN05954,U046,2025-03-07 08:18:25,Shopping,Johnson-Griffin,1716.52,Card,Splurged on Nike,1
TXN05955,U057,2025-10-09 22:02:22,Travel,"Mitchell, Brooks and Estrada",889.8,Card,Household necessity: pizza,1
TXN05956,U054,2025-06-29 13:34:23,Shopping,"Moore, Bailey and Wright",387.83,UPI,Shopping spree for shirt,1
TXN05957,U076,2025-10-28 10:29:10,Food,Howell-Harris,171.55,UPI,Splurged on Dominos,1
TXN05958,U024,2025-09-05 07:57:15,Travel,"Cohen, Reyes and Sharp",597.57,UPI,Couldn't resist pizza,0
TXN05959,U008,2025-07-07 01:26:10,Food,"Davis, Griffin and Sanchez",1303.46,Card,Regular tablet purchase,0
TXN05960,U056,2025-07-19 15:06:44,Medical,"Thomas, Parsons and Brown",415.76,Card,Planned buy: movie ticket,1
TXN05961,U070,2025-07-16 00:47:46,Medical,Hoffman-Chavez,303.77,Card,Essential Travel payment,0
TXN05962,U030,2025-04-05 22:55:07,Entertainment,Costa-White,219.88,Card,Shopping spree for subscription,1
TXN05963,U077,2025-02-16 17:11:27,Entertainment,Campbell Ltd,1222.08,UPI,Monthly spend on Bills,0
TXN05964,U066,2025-09-25 17:42:45,Bills,Hernandez Ltd,1354.06,UPI,Couldn't resist groceries,1
TXN05965,U075,2025-07-17 17:21:24,Entertainment,"Smith, Vega and Brown",1263.07,UPI,Binge spending on Travel,0
TXN05966,U090,2025-09-08 09:12:25,Shopping,"Ramirez, Flowers and Jones",925.89,UPI,Gifted groceries to friend,0
TXN05967,U076,2025-06-01 05:23:54,Shopping,Smith-Wilkinson,1944.99,UPI,Emotional purchase: shoes,1
TXN05968,U053,2025-10-23 10:07:12,Bills,Hernandez-Brown,1110.31,Card,Gifted shirt to friend,0
TXN05969,U069,2025-07-03 08:16:50,Bills,"Weaver, Carlson and Nguyen",601.64,Card,Purchased groceries for daily use,0
TXN05970,U025,2025-08-14 17:03:24,Shopping,French Inc,1934.01,Card,Bought extra Food,0
TXN05971,U046,2025-11-05 11:22:27,Shopping,Mcintyre-Zimmerman,962.88,UPI,Bought extra Entertainment,1
TXN05972,U042,2025-02-11 03:08:15,Food,Browning-Graham,1259.36,UPI,Extra subscription to Prime Video,0
TXN05973,U047,2025-01-24 22:00:47,Medical,Ellison Ltd,107.84,Card,Household necessity: subscription,0
TXN05974,U100,2025-06-03 15:27:03,Medical,"Monroe, Holland and Li",616.44,UPI,Paid Food bill,1
TXN05975,U074,2025-06-17 00:38:06,Entertainment,Davidson and Sons,450.29,Card,Household necessity: earphones,0
TXN05976,U013,2025-06-16 15:24:40,Food,Phillips Inc,302.72,UPI,Gifted groceries to friend,0
TXN05977,U026,2025-10-02 18:10:45,Travel,"Jacobs, Jones and Thompson",479.87,UPI,Late-night biryani order,1
TXN05978,U012,2025-06-19 15:44:32,Bills,Taylor-Martinez,513.02,UPI,Spent on Travel weekend outing,0
TXN05979,U081,2025-10-20 09:50:36,Food,Collins-Adams,449.62,Card,Gifted shirt to friend,0
TXN05980,U048,2025-01-28 21:53:23,Medical,Smith Ltd,407.43,Card,Drunk ordered shirt,0
TXN05981,U009,2025-02-13 12:11:13,Entertainment,Harris-Haynes,831.57,Card,Gifted movie ticket to friend,0
TXN05982,U096,2025-05-15 10:30:40,Entertainment,Williams PLC,1197.95,UPI,Bought extra Entertainment,1
TXN05983,U088,2025-06-21 16:04:02,Bills,Barrett-Mathews,1283.18,Card,Monthly spend on Medical,1
TXN05984,U036,2025-02-02 01:48:49,Entertainment,Vance-Cunningham,1922.81,Card,Extra subscription to Netflix,1
TXN05985,U058,2025-11-02 09:11:03,Shopping,"Sullivan, Shelton and Johnston",1034.92,Card,Purchased movie ticket for daily use,0
TXN05986,U034,2025-04-17 00:51:22,Entertainment,"Mitchell, Montgomery and Barnes",1009.67,UPI,Binge spending on Medical,1
TXN05987,U050,2025-08-05 21:15:42,Bills,Frank and Sons,150.77,Card,Purchased subscription for daily use,0
TXN05988,U077,2025-09-06 09:18:26,Medical,Fowler Ltd,159.71,Card,Gifted earphones to friend,0
TXN05989,U030,2025-10-11 06:02:06,Shopping,"Pitts, Baird and Rodriguez",201.5,UPI,Shopping spree for headphones,1
TXN05990,U069,2025-10-10 08:40:12,Shopping,Ramos-Alvarez,429.43,Card,Spent on Entertainment weekend outing,1
TXN05991,U028,2025-05-17 04:47:34,Entertainment,Thompson Inc,1180.7,UPI,Overordered coffee,1
TXN05992,U038,2025-06-03 22:01:26,Food,Cole-Jackson,641.45,Card,Random pizza buy,0
TXN05993,U007,2025-09-05 21:04:43,Shopping,"Conner, Lloyd and Gutierrez",1326.86,UPI,Random movie ticket buy,1
TXN05994,U042,2025-09-24 10:45:29,Shopping,Savage Ltd,959.51,UPI,Extra subscription to Spotify,1
TXN05995,U048,2025-08-10 14:03:09,Travel,"Johnson, Garcia and Huber",1756.91,UPI,Drunk ordered subscription,1
TXN05996,U005,2025-07-17 14:25:37,Shopping,Wilcox-Franco,620.67,Card,Random tablet buy,1
TXN05997,U029,2025-03-03 12:43:58,Bills,Herring-Thomas,1563.07,Card,Late-night sandwich order,0
TXN05998,U047,2025-05-12 05:31:53,Entertainment,Mason-Benitez,504.06,UPI,Recharged utility Netflix,0
TXN05999,U057,2025-07-30 04:59:46,Bills,Lopez-Gonzalez,471.66,Card,Paid monthly rent,0
TXN06000,U017,2025-05-03 12:01:12,Medical,Pennington-Oconnell,843.66,Card,Binge spending on Entertainment,0
TXN06001,U043,2025-07-11 08:11:58,Bills,Torres LLC,325.35,Card,Medical shoes expense,0
TXN06002,U054,2025-05-15 19:09:40,Food,Lambert-Welch,918.29,UPI,Binge spending on Bills,0
TXN06003,U044,2025-03-11 02:15:36,Medical,"Garner, Payne and Estes",545.69,UPI,Bought insurance for shirt,0
TXN06004,U019,2025-04-08 22:51:12,Bills,"Ellison, Willis and Spencer",222.06,Card,Household necessity: subscription,0
TXN06005,U003,2025-06-14 09:40:01,Food,"Robinson, Benson and Gordon",543.77,UPI,Shopping spree for gym membership,1
TXN06006,U004,2025-09-07 21:00:48,Entertainment,Beck-Larson,642.85,Card,Medical groceries expense,0
TXN06007,U052,2025-10-01 03:04:29,Travel,Gross LLC,1172.24,Card,Splurged on Swiggy,0
TXN06008,U085,2025-09-28 18:30:04,Food,"Thomas, Stewart and Anderson",1426.32,UPI,Bought extra Shopping,0
TXN06009,U089,2025-05-02 18:42:42,Travel,Pierce-Hicks,975.74,UPI,Regular shoes purchase,0
TXN06010,U002,2025-07-21 12:02:39,Travel,"Tapia, Guerrero and Dean",413.76,Card,Drunk ordered shirt,0
TXN06011,U085,2025-03-09 08:44:44,Entertainment,"Jordan, Gutierrez and Villegas",775.2,Card,Extra subscription to Zomato Gold,0
TXN06012,U013,2025-07-29 17:18:06,Food,Brown Group,298.5,UPI,Purchased headphones for daily use,0
TXN06013,U007,2025-08-02 19:41:40,Entertainment,Cook-Stone,390.82,UPI,Couldn't resist movie ticket,0
TXN06014,U026,2025-02-05 04:42:17,Entertainment,Riggs-Clayton,1453.16,Card,Bought extra Travel,0
TXN06015,U074,2025-10-06 03:00:27,Food,Potts-Long,93.0,Card,Paid monthly rent,0
TXN06016,U094,2025-02-03 18:32:06,Shopping,Torres-Morgan,515.18,Card,Planned buy: shoes,0
TXN06017,U024,2025-07-05 01:39:34,Shopping,"Ford, King and Ferrell",1636.93,UPI,Shopping spree for headphones,0
TXN06018,U004,2025-09-22 14:43:14,Medical,"Mason, Reynolds and Rodriguez",983.69,Card,Household necessity: shirt,1
TXN06019,U006,2025-04-24 04:02:42,Bills,"Johnson, Mendez and Copeland",545.38,Card,Household necessity: shirt,0
TXN06020,U094,2025-11-08 22:11:35,Travel,Peterson-Ware,417.24,UPI,Gifted groceries to friend,1
TXN06021,U083,2025-03-31 00:20:21,Shopping,Torres-Nelson,942.15,Card,Emotional purchase: groceries,1
TXN06022,U059,2025-04-12 22:46:32,Travel,"Fuller, Flores and Taylor",939.42,Card,Bought extra Entertainment,0
TXN06023,U050,2025-01-08 06:24:17,Travel,Allen and Sons,949.09,Card,Planned buy: tablet,0
TXN06024,U023,2025-05-20 06:46:12,Entertainment,"Hansen, Cox and Wright",161.2,Card,Paid monthly rent,0
TXN06025,U019,2025-04-30 13:58:05,Bills,Miller Inc,862.61,Card,Bought insurance for headphones,0
TXN06026,U003,2025-02-27 14:48:50,Shopping,"Kelly, Brown and White",1152.11,UPI,Shopping spree for tablet,0
TXN06027,U068,2025-03-16 00:49:56,Food,Hawkins-Jones,627.9,Card,Couldn't resist earphones,1
TXN06028,U090,2025-02-25 07:38:43,Food,"Baxter, Harrison and Taylor",619.86,Card,Purchased subscription for daily use,0
TXN06029,U078,2025-03-20 05:14:44,Entertainment,Hawkins Ltd,677.06,UPI,Binge spending on Travel,1
TXN06030,U090,2025-04-09 11:57:45,Bills,Johnson PLC,417.85,UPI,Casual Shopping expense,0
TXN06031,U052,2025-08-10 07:58:05,Shopping,Hensley-Lee,878.08,Card,Overordered sandwich,0
TXN06032,U072,2025-03-15 19:15:21,Food,"Nolan, Rodriguez and Soto",220.25,Card,Purchased groceries for daily use,1
TXN06033,U004,2025-09-16 09:31:39,Bills,Johnson-Anderson,433.17,UPI,Saved money by avoiding Bills,0
TXN06034,U092,2025-10-30 10:16:01,Entertainment,Burke LLC,1071.61,Card,Drunk ordered shoes,1
TXN06035,U009,2025-02-02 22:21:31,Bills,Burnett-Pena,718.2,Card,Spent on Medical weekend outing,1
TXN06036,U002,2025-03-30 03:51:19,Entertainment,Fitzpatrick-Flores,1768.19,UPI,Emotional purchase: headphones,1
TXN06037,U055,2025-09-03 01:25:29,Shopping,Ibarra-Ryan,1467.79,Card,Binge spending on Entertainment,0
TXN06038,U007,2025-02-08 06:34:46,Food,Douglas-Stewart,1038.84,UPI,Drunk ordered earphones,1
TXN06039,U087,2025-06-03 16:09:01,Bills,Nichols-Horton,386.74,Card,Paid monthly rent,0
TXN06040,U037,2025-06-30 11:28:41,Shopping,Sherman LLC,683.23,UPI,Paid Shopping bill,0
TXN06041,U005,2025-01-22 03:49:08,Food,Oliver-Jones,253.72,UPI,Emotional purchase: snacks,1
TXN06042,U096,2025-02-02 15:58:04,Bills,Cannon Ltd,348.72,Card,Extra subscription to Prime Video,1
TXN06043,U025,2025-03-27 17:56:36,Shopping,Myers Inc,606.99,Card,Splurged on Nike,1
TXN06044,U042,2025-06-08 05:49:21,Food,Anderson Inc,1963.7,UPI,Overordered sandwich,0
TXN06045,U056,2025-04-04 19:10:13,Travel,Little-Lutz,418.35,Card,Planned buy: snacks,0
TXN06046,U039,2025-03-31 19:20:52,Bills,"Gonzalez, Hickman and Robertson",600.06,Card,Gifted tablet to friend,0
TXN06047,U053,2025-04-25 04:32:58,Entertainment,Frederick Group,345.77,Card,Purchased earphones for daily use,1
TXN06048,U034,2025-04-21 17:36:13,Bills,"Torres, Campbell and Brown",478.75,UPI,Bought extra Food,1
TXN06049,U075,2025-05-02 04:32:26,Entertainment,"Henry, Thomas and Oneal",1143.35,Card,Extra subscription to Prime Video,0
TXN06050,U042,2025-11-07 09:01:46,Travel,Collins-Montes,265.03,UPI,Shopping spree for pizza,0
